,Year,Zip_Code,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V,Age_Group,county
7509,2019,92679,40,12.5,All Ages,Orange
7510,2019,92683,245,27.2,All Ages,Orange
7511,2019,92688,69,14.8,All Ages,Orange
7512,2019,92691,99,21.8,All Ages,Orange
7513,2019,92692,80,17.9,All Ages,Orange
7514,2019,92694,40,13.7,All Ages,Orange
7515,2019,92701,251,43.5,All Ages,Orange
7516,2019,92703,306,42.3,All Ages,Orange
7517,2019,92704,328,34.4,All Ages,Orange
7518,2019,92705,138,32.0,All Ages,Orange
7519,2019,92706,146,38.6,All Ages,Orange
7520,2019,92707,241,36.8,All Ages,Orange
7521,2019,92708,143,27.5,All Ages,Orange
7522,2019,92780,171,29.8,All Ages,Orange
7523,2019,92782,40,13.9,All Ages,Orange
7524,2019,92801,237,36.1,All Ages,Orange
7525,2019,92802,160,33.9,All Ages,Orange
7526,2019,92804,347,38.6,All Ages,Orange
7527,2019,92805,291,37.0,All Ages,Orange
7528,2019,92806,155,38.7,All Ages,Orange
7529,2019,92807,81,24.4,All Ages,Orange
7530,2019,92808,24,12.6,All Ages,Orange
7531,2019,92821,97,25.1,All Ages,Orange
7532,2019,92831,112,33.4,All Ages,Orange
7533,2019,92832,92,35.6,All Ages,Orange
7534,2019,92833,153,29.2,All Ages,Orange
7535,2019,92835,39,16.9,All Ages,Orange
7536,2019,92840,174,30.4,All Ages,Orange
7537,2019,92841,108,33.0,All Ages,Orange
7538,2019,92843,213,44.7,All Ages,Orange
7539,2019,92844,49,20.9,All Ages,Orange
7540,2019,92845,27,19.5,All Ages,Orange
7541,2019,92860,67,26.1,All Ages,Riverside
7542,2019,92865,62,30.7,All Ages,Orange
7543,2019,92866,39,27.1,All Ages,Orange
7544,2019,92867,118,26.8,All Ages,Orange
7545,2019,92868,81,33.3,All Ages,Orange
7546,2019,92869,77,19.7,All Ages,Orange
7547,2019,92870,141,28.0,All Ages,Orange
7548,2019,92879,174,35.1,All Ages,Riverside
7549,2019,92880,210,25.5,All Ages,Riverside
7550,2019,92881,79,24.8,All Ages,Riverside
7551,2019,92882,236,32.1,All Ages,Riverside
7552,2019,92883,89,25.5,All Ages,Riverside
7553,2019,92886,100,22.1,All Ages,Orange
7554,2019,92887,30,18.0,All Ages,Orange
7555,2019,93001,129,41.0,All Ages,Ventura
7556,2019,93003,127,27.7,All Ages,Ventura
7557,2019,93004,73,26.7,All Ages,Ventura
7558,2019,93010,118,28.0,All Ages,Ventura
7559,2019,93012,68,19.5,All Ages,Ventura
7560,2019,93013,23,13.4,All Ages,Santa Barbara
7561,2019,93015,36,19.3,All Ages,Ventura
7562,2019,93021,80,21.8,All Ages,Ventura
7563,2019,93022,24,46.8,All Ages,Ventura
7564,2019,93023,47,23.7,All Ages,Ventura
7565,2019,93030,265,41.2,All Ages,Ventura
7566,2019,93033,262,30.4,All Ages,Ventura
7567,2019,93035,77,28.9,All Ages,Ventura
7568,2019,93036,175,35.1,All Ages,Ventura
7569,2019,93041,74,33.0,All Ages,Ventura
7570,2019,93060,136,37.7,All Ages,Ventura
7571,2019,93063,181,34.4,All Ages,Ventura
7572,2019,93065,214,30.5,All Ages,Ventura
7573,2019,93101,70,23.2,All Ages,Santa Barbara
7574,2019,93103,45,24.8,All Ages,Santa Barbara
7575,2019,93105,63,26.7,All Ages,Santa Barbara
7576,2019,93109,23,15.4,All Ages,Santa Barbara
7577,2019,93110,17,9.0,All Ages,Santa Barbara
7578,2019,93111,38,23.2,All Ages,Santa Barbara
7579,2019,93117,81,17.9,All Ages,Santa Barbara
7580,2019,93202,28,90.8,All Ages,Kings
7581,2019,93203,88,38.8,All Ages,Kern
7582,2019,93204,36,24.9,All Ages,Kings
7583,2019,93210,64,37.0,All Ages,Fresno
7584,2019,93212,86,39.2,All Ages,Kings
7585,2019,93215,233,44.3,All Ages,Kern
7586,2019,93219,49,35.5,All Ages,Tulare
7587,2019,93221,42,27.3,All Ages,Tulare
7588,2019,93223,31,28.0,All Ages,Tulare
7589,2019,93230,424,58.1,All Ages,Kings
7590,2019,93234,22,21.7,All Ages,Fresno
7591,2019,93235,13,26.1,All Ages,Tulare
7592,2019,93240,35,73.2,All Ages,Kern
7593,2019,93241,69,34.7,All Ages,Kern
7594,2019,93242,22,55.1,All Ages,Fresno
7595,2019,93245,152,34.6,All Ages,Kings
7596,2019,93247,81,40.3,All Ages,Tulare
7597,2019,93250,70,49.4,All Ages,Kern
7598,2019,93256,23,28.1,All Ages,Tulare
7599,2019,93257,362,42.9,All Ages,Tulare
7600,2019,93261,13,65.6,All Ages,Tulare
7601,2019,93263,62,27.5,All Ages,Kern
7602,2019,93267,23,33.8,All Ages,Tulare
7603,2019,93268,26,13.4,All Ages,Kern
7604,2019,93270,22,31.0,All Ages,Tulare
7605,2019,93272,20,56.7,All Ages,Tulare
7606,2019,93274,414,52.6,All Ages,Tulare
7607,2019,93277,157,31.2,All Ages,Tulare
7608,2019,93280,84,26.4,All Ages,Kern
7609,2019,93283,15,123.0,All Ages,Kern
7610,2019,93285,15,93.1,All Ages,Kern
7611,2019,93286,19,18.6,All Ages,Tulare
7612,2019,93291,198,30.8,All Ages,Tulare
7613,2019,93292,124,29.2,All Ages,Tulare
7614,2019,93301,205,168.8,All Ages,Kern
7615,2019,93304,468,91.5,All Ages,Kern
7616,2019,93305,313,80.1,All Ages,Kern
7617,2019,93306,356,50.6,All Ages,Kern
7618,2019,93307,557,57.6,All Ages,Kern
7619,2019,93308,303,55.9,All Ages,Kern
7620,2019,93309,273,46.6,All Ages,Kern
7621,2019,93311,116,23.0,All Ages,Kern
7622,2019,93312,114,19.7,All Ages,Kern
7623,2019,93313,171,29.8,All Ages,Kern
7624,2019,93314,40,12.3,All Ages,Kern
7625,2019,93401,65,23.3,All Ages,San Luis Obispo
7626,2019,93402,35,31.1,All Ages,San Luis Obispo
7627,2019,93405,42,20.8,All Ages,San Luis Obispo
7628,2019,93420,84,34.5,All Ages,San Luis Obispo
7629,2019,93422,91,28.9,All Ages,San Luis Obispo
7630,2019,93433,46,37.0,All Ages,San Luis Obispo
7631,2019,93434,27,32.5,All Ages,Santa Barbara
7632,2019,93436,250,45.4,All Ages,Santa Barbara
7633,2019,93442,36,35.1,All Ages,San Luis Obispo
7634,2019,93444,52,25.5,All Ages,San Luis Obispo
7635,2019,93445,44,60.0,All Ages,San Luis Obispo
7636,2019,93446,122,26.2,All Ages,San Luis Obispo
7637,2019,93451,19,41.3,All Ages,San Luis Obispo
7638,2019,93454,181,48.2,All Ages,Santa Barbara
7639,2019,93455,111,28.1,All Ages,Santa Barbara
7640,2019,93458,217,34.8,All Ages,Santa Barbara
7641,2019,93460,12,24.6,All Ages,Santa Barbara
7642,2019,93463,19,25.7,All Ages,Santa Barbara
7643,2019,93465,25,23.7,All Ages,San Luis Obispo
7644,2019,93501,50,88.0,All Ages,Kern
7645,2019,93505,81,58.2,All Ages,Kern
7646,2019,93510,24,40.5,All Ages,Los Angeles
7647,2019,93514,66,55.4,All Ages,Inyo
7648,2019,93516,12,61.6,All Ages,Kern
7649,2019,93534,477,114.8,All Ages,Los Angeles
7650,2019,93535,956,122.0,All Ages,Los Angeles
7651,2019,93536,332,45.3,All Ages,Los Angeles
7652,2019,93543,77,60.2,All Ages,Los Angeles
7653,2019,93546,47,52.9,All Ages,Mono
7654,2019,93550,715,86.9,All Ages,Los Angeles
7655,2019,93551,228,44.6,All Ages,Los Angeles
7656,2019,93552,259,59.9,All Ages,Los Angeles
7657,2019,93555,190,60.9,All Ages,Kern
7658,2019,93560,107,53.1,All Ages,Kern
7659,2019,93561,123,38.6,All Ages,Kern
7660,2019,93562,17,138.8,All Ages,San Bernardino
7661,2019,93591,62,77.6,All Ages,Los Angeles
7662,2019,93609,39,64.1,All Ages,Fresno
7663,2019,93610,87,39.9,All Ages,Madera
7664,2019,93611,134,29.4,All Ages,Fresno
7665,2019,93612,263,74.5,All Ages,Fresno
7666,2019,93614,39,39.1,All Ages,Madera
7667,2019,93615,26,39.7,All Ages,Tulare
7668,2019,93616,27,105.1,All Ages,Fresno
7669,2019,93618,208,61.9,All Ages,Tulare
7670,2019,93619,70,16.6,All Ages,Fresno
7671,2019,93620,83,75.2,All Ages,Merced
7672,2019,93622,55,55.4,All Ages,Fresno
7673,2019,93625,46,55.0,All Ages,Fresno
7674,2019,93630,94,39.9,All Ages,Fresno
7675,2019,93631,88,50.2,All Ages,Fresno
7676,2019,93635,369,83.9,All Ages,Merced
7677,2019,93636,44,41.7,All Ages,Madera
7678,2019,93637,234,56.5,All Ages,Madera
7679,2019,93638,339,56.8,All Ages,Madera
7680,2019,93640,72,44.3,All Ages,Fresno
7681,2019,93644,25,37.0,All Ages,Madera
7682,2019,93646,78,52.2,All Ages,Fresno
7683,2019,93647,80,64.6,All Ages,Tulare
7684,2019,93648,211,109.5,All Ages,Fresno
7685,2019,93650,38,105.9,All Ages,Fresno
7686,2019,93654,215,66.2,All Ages,Fresno
7687,2019,93656,33,45.2,All Ages,Fresno
7688,2019,93657,184,46.9,All Ages,Fresno
7689,2019,93660,16,39.5,All Ages,Fresno
7690,2019,93662,299,89.1,All Ages,Fresno
7691,2019,93675,12,34.9,All Ages,Fresno
7692,2019,93701,195,152.8,All Ages,Fresno
7693,2019,93702,512,102.1,All Ages,Fresno
7694,2019,93703,367,98.4,All Ages,Fresno
7695,2019,93704,208,82.6,All Ages,Fresno
7696,2019,93705,378,92.0,All Ages,Fresno
7697,2019,93706,443,95.3,All Ages,Fresno
7698,2019,93710,204,75.6,All Ages,Fresno
7699,2019,93711,108,34.3,All Ages,Fresno
7700,2019,93720,151,33.6,All Ages,Fresno
7701,2019,93721,73,109.2,All Ages,Fresno
7702,2019,93722,586,67.0,All Ages,Fresno
7703,2019,93723,49,40.2,All Ages,Fresno
7704,2019,93725,208,71.0,All Ages,Fresno
7705,2019,93726,326,77.8,All Ages,Fresno
7706,2019,93727,449,53.9,All Ages,Fresno
7707,2019,93728,121,73.8,All Ages,Fresno
7708,2019,93730,22,17.0,All Ages,Fresno
7709,2019,93737,19,34.5,All Ages,Fresno
7710,2019,93901,190,72.3,All Ages,Monterey
7711,2019,93905,358,50.3,All Ages,Monterey
7712,2019,93906,311,49.6,All Ages,Monterey
7713,2019,93907,88,42.1,All Ages,Monterey
7714,2019,93908,17,12.9,All Ages,Monterey
7715,2019,93923,19,28.1,All Ages,Monterey
7716,2019,93926,49,44.0,All Ages,Monterey
7717,2019,93927,75,34.9,All Ages,Monterey
7718,2019,93930,60,34.8,All Ages,Monterey
7719,2019,93933,78,30.9,All Ages,Monterey
7720,2019,93940,50,18.1,All Ages,Monterey
7721,2019,93950,27,16.9,All Ages,Monterey
7722,2019,93955,112,33.2,All Ages,Monterey
7723,2019,93960,64,23.7,All Ages,Monterey
7724,2019,94002,59,23.8,All Ages,San Mateo
7725,2019,94005,21,49.6,All Ages,San Mateo
7726,2019,94010,64,16.0,All Ages,San Mateo
7727,2019,94014,175,35.0,All Ages,San Mateo
7728,2019,94015,221,36.8,All Ages,San Mateo
7729,2019,94019,58,30.9,All Ages,San Mateo
7730,2019,94022,16,10.5,All Ages,Santa Clara
7731,2019,94025,72,15.8,All Ages,San Mateo
7732,2019,94030,56,23.7,All Ages,San Mateo
7733,2019,94040,42,12.2,All Ages,Santa Clara
7734,2019,94041,13,9.7,All Ages,Santa Clara
7735,2019,94043,53,18.1,All Ages,Santa Clara
7736,2019,94044,144,38.2,All Ages,San Mateo
7737,2019,94061,86,23.3,All Ages,San Mateo
7738,2019,94062,40,16.6,All Ages,San Mateo
7739,2019,94063,207,59.3,All Ages,San Mateo
7740,2019,94066,130,30.3,All Ages,San Mateo
7741,2019,94070,52,17.2,All Ages,San Mateo
7742,2019,94080,196,31.3,All Ages,San Mateo
7743,2019,94085,43,20.2,All Ages,Santa Clara
7744,2019,94086,65,13.4,All Ages,Santa Clara
7745,2019,94087,38,6.8,All Ages,Santa Clara
7746,2019,94089,35,16.8,All Ages,Santa Clara
7747,2019,94102,228,67.1,All Ages,San Francisco
7748,2019,94103,166,49.8,All Ages,San Francisco
7749,2019,94105,13,8.3,All Ages,San Francisco
7750,2019,94107,83,33.3,All Ages,San Francisco
7751,2019,94108,20,20.6,All Ages,San Francisco
7752,2019,94109,132,33.3,All Ages,San Francisco
7753,2019,94110,291,45.5,All Ages,San Francisco
7754,2019,94112,271,35.7,All Ages,San Francisco
7755,2019,94114,47,19.3,All Ages,San Francisco
7756,2019,94115,132,42.7,All Ages,San Francisco
7757,2019,94116,89,23.5,All Ages,San Francisco
7758,2019,94117,84,28.6,All Ages,San Francisco
7759,2019,94118,61,16.3,All Ages,San Francisco
7760,2019,94121,80,21.9,All Ages,San Francisco
7761,2019,94122,88,20.0,All Ages,San Francisco
7762,2019,94123,21,12.6,All Ages,San Francisco
7763,2019,94124,331,82.8,All Ages,San Francisco
7764,2019,94127,30,19.5,All Ages,San Francisco
7765,2019,94130,34,156.4,All Ages,San Francisco
7766,2019,94131,73,30.0,All Ages,San Francisco
7767,2019,94132,93,39.5,All Ages,San Francisco
7768,2019,94133,65,26.8,All Ages,San Francisco
7769,2019,94134,177,49.6,All Ages,San Francisco
7770,2019,94158,27,42.8,All Ages,San Francisco
7771,2019,94301,15,8.4,All Ages,Santa Clara
7772,2019,94303,206,43.9,All Ages,Santa Clara
7773,2019,94306,25,9.5,All Ages,Santa Clara
7774,2019,94401,136,39.3,All Ages,San Mateo
7775,2019,94402,47,19.9,All Ages,San Mateo
7776,2019,94403,98,22.8,All Ages,San Mateo
7777,2019,94404,37,10.4,All Ages,San Mateo
7778,2019,94501,265,45.6,All Ages,Alameda
7779,2019,94502,28,24.6,All Ages,Alameda
7780,2019,94503,97,42.1,All Ages,Napa
7781,2019,94505,46,31.3,All Ages,Contra Costa
7782,2019,94506,31,12.6,All Ages,Contra Costa
7783,2019,94507,24,17.2,All Ages,Contra Costa
7784,2019,94509,801,123.6,All Ages,Contra Costa
7785,2019,94510,100,37.0,All Ages,Solano
7786,2019,94511,17,119.9,All Ages,Contra Costa
7787,2019,94513,315,46.4,All Ages,Contra Costa
7788,2019,94515,15,21.0,All Ages,Napa
7789,2019,94517,30,25.3,All Ages,Contra Costa
7790,2019,94518,112,39.7,All Ages,Contra Costa
7791,2019,94519,84,44.5,All Ages,Contra Costa
7792,2019,94520,243,61.1,All Ages,Contra Costa
7793,2019,94521,172,38.8,All Ages,Contra Costa
7794,2019,94523,66,21.3,All Ages,Contra Costa
7795,2019,94525,25,84.2,All Ages,Contra Costa
7796,2019,94526,48,15.8,All Ages,Contra Costa
7797,2019,94530,64,30.2,All Ages,Contra Costa
7798,2019,94531,311,71.7,All Ages,Contra Costa
7799,2019,94533,620,84.0,All Ages,Solano
7800,2019,94534,147,36.9,All Ages,Solano
7801,2019,94536,247,34.1,All Ages,Alameda
7802,2019,94538,210,33.0,All Ages,Alameda
7803,2019,94539,80,17.3,All Ages,Alameda
7804,2019,94541,400,59.9,All Ages,Alameda
7805,2019,94542,60,45.6,All Ages,Alameda
7806,2019,94544,506,66.0,All Ages,Alameda
7807,2019,94545,165,51.6,All Ages,Alameda
7808,2019,94546,139,33.7,All Ages,Alameda
7809,2019,94547,92,37.5,All Ages,Contra Costa
7810,2019,94549,34,13.7,All Ages,Contra Costa
7811,2019,94550,91,18.8,All Ages,Alameda
7812,2019,94551,90,23.3,All Ages,Alameda
7813,2019,94552,20,15.8,All Ages,Alameda
7814,2019,94553,206,43.2,All Ages,Contra Costa
7815,2019,94555,83,21.5,All Ages,Alameda
7816,2019,94556,14,13.2,All Ages,Contra Costa
7817,2019,94558,232,36.5,All Ages,Napa
7818,2019,94559,116,42.6,All Ages,Napa
7819,2019,94560,163,34.4,All Ages,Alameda
7820,2019,94561,228,52.9,All Ages,Contra Costa
7821,2019,94563,24,16.3,All Ages,Contra Costa
7822,2019,94564,65,37.7,All Ages,Contra Costa
7823,2019,94565,914,95.8,All Ages,Contra Costa
7824,2019,94566,61,15.1,All Ages,Alameda
7825,2019,94568,150,23.4,All Ages,Alameda
7826,2019,94571,46,67.4,All Ages,Solano
7827,2019,94572,55,61.7,All Ages,Contra Costa
7828,2019,94574,12,13.5,All Ages,Napa
7829,2019,94577,237,52.0,All Ages,Alameda
7830,2019,94578,233,58.7,All Ages,Alameda
7831,2019,94579,62,32.4,All Ages,Alameda
7832,2019,94580,168,58.0,All Ages,Alameda
7833,2019,94582,70,16.0,All Ages,Contra Costa
7834,2019,94583,77,22.3,All Ages,Contra Costa
7835,2019,94585,235,78.9,All Ages,Solano
7836,2019,94587,284,39.3,All Ages,Alameda
7837,2019,94588,46,14.6,All Ages,Alameda
7838,2019,94589,346,115.4,All Ages,Solano
7839,2019,94590,424,118.8,All Ages,Solano
7840,2019,94591,401,76.8,All Ages,Solano
7841,2019,94595,21,8.8,All Ages,Contra Costa
7842,2019,94596,54,26.6,All Ages,Contra Costa
7843,2019,94597,48,25.0,All Ages,Contra Costa
7844,2019,94598,43,18.1,All Ages,Contra Costa
7845,2019,94601,436,79.5,All Ages,Alameda
7846,2019,94602,154,54.8,All Ages,Alameda
7847,2019,94603,424,123.2,All Ages,Alameda
7848,2019,94605,455,112.9,All Ages,Alameda
7849,2019,94606,249,71.1,All Ages,Alameda
7850,2019,94607,250,93.9,All Ages,Alameda
7851,2019,94608,220,81.1,All Ages,Alameda
7852,2019,94609,149,71.9,All Ages,Alameda
7853,2019,94610,97,39.0,All Ages,Alameda
7854,2019,94611,79,21.6,All Ages,Alameda
7855,2019,94612,118,93.9,All Ages,Alameda
7856,2019,94618,21,15.7,All Ages,Alameda
7857,2019,94619,139,62.0,All Ages,Alameda
7858,2019,94621,411,126.7,All Ages,Alameda
7859,2019,94702,74,45.7,All Ages,Alameda
7860,2019,94703,112,60.1,All Ages,Alameda
7861,2019,94704,44,48.5,All Ages,Alameda
7862,2019,94705,41,39.1,All Ages,Alameda
7863,2019,94706,41,22.4,All Ages,Alameda
7864,2019,94707,13,13.4,All Ages,Alameda
7865,2019,94709,17,31.9,All Ages,Alameda
7866,2019,94710,49,58.6,All Ages,Alameda
7867,2019,94801,424,125.0,All Ages,Contra Costa
7868,2019,94803,93,38.8,All Ages,Contra Costa
7869,2019,94804,427,103.5,All Ages,Contra Costa
7870,2019,94805,93,66.9,All Ages,Contra Costa
7871,2019,94806,510,83.3,All Ages,Contra Costa
7872,2019,94901,114,28.6,All Ages,Marin
7873,2019,94903,58,22.3,All Ages,Marin
7874,2019,94904,22,13.6,All Ages,Marin
7875,2019,94925,16,19.0,All Ages,Marin
7876,2019,94928,130,30.3,All Ages,Sonoma
7877,2019,94930,14,15.3,All Ages,Marin
7878,2019,94931,24,30.1,All Ages,Sonoma
7879,2019,94941,37,10.9,All Ages,Marin
7880,2019,94945,51,33.2,All Ages,Marin
7881,2019,94947,71,31.0,All Ages,Marin
7882,2019,94949,42,24.7,All Ages,Marin
7883,2019,94951,14,46.3,All Ages,Sonoma
7884,2019,94952,77,24.9,All Ages,Sonoma
7885,2019,94954,124,31.9,All Ages,Sonoma
7886,2019,94960,16,11.2,All Ages,Marin
7887,2019,94965,49,61.1,All Ages,Marin
7888,2019,95003,34,14.3,All Ages,Santa Cruz
7889,2019,95006,15,17.1,All Ages,Santa Cruz
7890,2019,95008,77,15.6,All Ages,Santa Clara
