,state_code,county_code,year,first_max,second_max,third_max,fourth_max
774,12,11,2011,,,,
775,12,11,2012,28.4,21.8,18.1,18
776,12,11,2013,14.9,13.8,13,12.6
777,12,11,2014,27.1,26.2,22.9,15.7
778,12,11,2015,22.3,20.9,20.5,18.2
779,12,11,2016,64.1,55.8,51,36.2
780,12,11,2017,90.1,67.8,65.7,65.1
781,12,11,2018,127.7,121,119.1,106.4
782,12,11,2019,64.5,54.1,45.3,44.6
783,12,13,2011,,,,
784,12,13,2012,,,,
785,12,13,2013,,,,
786,12,13,2014,,,,
787,12,13,2015,,,,
788,12,13,2016,,,,
789,12,13,2017,,,,
790,12,13,2018,,,,
791,12,13,2019,,,,
792,12,15,2011,,,,
793,12,15,2012,,,,
794,12,15,2013,,,,
795,12,15,2014,,,,
796,12,15,2015,,,,
797,12,15,2016,,,,
798,12,15,2017,,,,
799,12,15,2018,,,,
800,12,15,2019,,,,
801,12,17,2011,,,,
802,12,17,2012,28.4,18.7,17.7,16.5
803,12,17,2013,23.7,16.7,16.2,15.6
804,12,17,2014,25.7,15.9,15.6,13.2
805,12,17,2015,14.8,11.3,10.4,10.4
806,12,17,2016,15.2,12.8,12.3,11
807,12,17,2017,,,,
808,12,17,2018,,,,
809,12,17,2019,,,,
810,12,19,2011,,,,
811,12,19,2012,,,,
812,12,19,2013,,,,
813,12,19,2014,,,,
814,12,19,2015,,,,
815,12,19,2016,,,,
816,12,19,2017,,,,
817,12,19,2018,,,,
818,12,19,2019,,,,
819,12,21,2011,,,,
820,12,21,2012,,,,
821,12,21,2013,,,,
822,12,21,2014,,,,
823,12,21,2015,,,,
824,12,21,2016,,,,
825,12,21,2017,,,,
826,12,21,2018,,,,
827,12,21,2019,,,,
828,12,23,2011,,,,
829,12,23,2012,,,,
830,12,23,2013,,,,
831,12,23,2014,,,,
832,12,23,2015,,,,
833,12,23,2016,,,,
834,12,23,2017,,,,
835,12,23,2018,,,,
836,12,23,2019,,,,
837,12,27,2011,,,,
838,12,27,2012,,,,
839,12,27,2013,,,,
840,12,27,2014,,,,
841,12,27,2015,,,,
842,12,27,2016,,,,
843,12,27,2017,,,,
844,12,27,2018,,,,
845,12,27,2019,,,,
846,12,29,2011,,,,
847,12,29,2012,,,,
848,12,29,2013,,,,
849,12,29,2014,,,,
850,12,29,2015,,,,
851,12,29,2016,,,,
852,12,29,2017,,,,
853,12,29,2018,,,,
854,12,29,2019,,,,
855,12,31,2011,,,,
856,12,31,2012,47.3,40.6,28.7,25.5
857,12,31,2013,25,22.6,19.7,18.5
858,12,31,2014,65.1,58.6,55.1,50.7
859,12,31,2015,124.2,119.3,91.4,89.5
860,12,31,2016,117,104.8,82.1,78
861,12,31,2017,113.8,68.9,65.2,49.8
862,12,31,2018,57.7,57.3,56.6,54.5
863,12,31,2019,38.1,36.6,34.3,32.5
864,12,33,2011,,,,
865,12,33,2012,22.7,20.2,19.2,18.8
866,12,33,2013,22.2,16,13.7,13.6
867,12,33,2014,17.5,16.2,15.9,15.8
868,12,33,2015,19,16.8,16.7,15.6
869,12,33,2016,15.1,14.2,12.7,12.6
870,12,33,2017,24.7,17.1,16,13.4
871,12,33,2018,21.1,20.5,18.7,16.7
872,12,33,2019,85,77.6,64.2,61.5
873,12,35,2011,,,,
874,12,35,2012,,,,
875,12,35,2013,,,,
876,12,35,2014,,,,
877,12,35,2015,,,,
878,12,35,2016,,,,
879,12,35,2017,,,,
880,12,35,2018,,,,
881,12,35,2019,,,,
882,12,37,2011,,,,
883,12,37,2012,,,,
884,12,37,2013,,,,
885,12,37,2014,,,,
886,12,37,2015,,,,
887,12,37,2016,,,,
888,12,37,2017,,,,
889,12,37,2018,,,,
890,12,37,2019,,,,
891,12,39,2011,,,,
892,12,39,2012,,,,
893,12,39,2013,,,,
894,12,39,2014,,,,
895,12,39,2015,,,,
896,12,39,2016,,,,
897,12,39,2017,,,,
898,12,39,2018,,,,
899,12,39,2019,,,,
900,12,41,2011,,,,
901,12,41,2012,,,,
902,12,41,2013,,,,
903,12,41,2014,,,,
904,12,41,2015,,,,
905,12,41,2016,,,,
906,12,41,2017,,,,
907,12,41,2018,,,,
908,12,41,2019,,,,
909,12,43,2011,,,,
910,12,43,2012,,,,
911,12,43,2013,,,,
912,12,43,2014,,,,
913,12,43,2015,,,,
914,12,43,2016,,,,
915,12,43,2017,,,,
916,12,43,2018,,,,
917,12,43,2019,,,,
918,12,45,2011,,,,
919,12,45,2012,,,,
920,12,45,2013,,,,
921,12,45,2014,,,,
922,12,45,2015,,,,
923,12,45,2016,,,,
924,12,45,2017,,,,
925,12,45,2018,,,,
926,12,45,2019,,,,
927,12,47,2011,,,,
928,12,47,2012,,,,
929,12,47,2013,,,,
930,12,47,2014,,,,
931,12,47,2015,,,,
932,12,47,2016,,,,
933,12,47,2017,,,,
934,12,47,2018,,,,
935,12,47,2019,,,,
936,12,49,2011,,,,
937,12,49,2012,,,,
938,12,49,2013,,,,
939,12,49,2014,,,,
940,12,49,2015,,,,
941,12,49,2016,,,,
942,12,49,2017,,,,
943,12,49,2018,,,,
944,12,49,2019,,,,
945,12,51,2011,,,,
946,12,51,2012,,,,
947,12,51,2013,,,,
948,12,51,2014,,,,
949,12,51,2015,,,,
950,12,51,2016,,,,
951,12,51,2017,,,,
952,12,51,2018,,,,
953,12,51,2019,,,,
954,12,53,2011,,,,
955,12,53,2012,,,,
956,12,53,2013,,,,
957,12,53,2014,,,,
958,12,53,2015,,,,
959,12,53,2016,,,,
960,12,53,2017,,,,
961,12,53,2018,,,,
962,12,53,2019,,,,
963,12,55,2011,,,,
964,12,55,2012,,,,
965,12,55,2013,,,,
966,12,55,2014,,,,
967,12,55,2015,,,,
968,12,55,2016,,,,
969,12,55,2017,,,,
970,12,55,2018,,,,
971,12,55,2019,,,,
972,12,57,2011,,,,
973,12,57,2012,25,19.7,15.2,15.2
974,12,57,2013,26.9,20,17.8,16.8
975,12,57,2014,62.1,55.3,51.1,48.3
976,12,57,2015,65.7,64.6,63.7,61.8
977,12,57,2016,53,42.1,40.5,39.2
978,12,57,2017,77.6,53.1,49.4,49.2
979,12,57,2018,72.1,70.5,63.8,59.2
980,12,57,2019,39.4,37.4,37.3,35.9
981,12,59,2011,,,,
982,12,59,2012,,,,
983,12,59,2013,,,,
984,12,59,2014,,,,
985,12,59,2015,,,,
986,12,59,2016,,,,
987,12,59,2017,,,,
988,12,59,2018,,,,
989,12,59,2019,,,,
990,12,61,2011,,,,
991,12,61,2012,,,,
992,12,61,2013,,,,
993,12,61,2014,,,,
994,12,61,2015,,,,
995,12,61,2016,,,,
996,12,61,2017,,,,
997,12,61,2018,,,,
998,12,61,2019,,,,
999,12,63,2011,,,,
1000,12,63,2012,,,,
1001,12,63,2013,,,,
1002,12,63,2014,,,,
1003,12,63,2015,,,,
1004,12,63,2016,,,,
1005,12,63,2017,,,,
1006,12,63,2018,,,,
1007,12,63,2019,,,,
1008,12,65,2011,,,,
1009,12,65,2012,,,,
1010,12,65,2013,,,,
1011,12,65,2014,,,,
1012,12,65,2015,,,,
1013,12,65,2016,,,,
1014,12,65,2017,,,,
1015,12,65,2018,,,,
1016,12,65,2019,,,,
1017,12,67,2011,,,,
1018,12,67,2012,,,,
1019,12,67,2013,,,,
1020,12,67,2014,,,,
1021,12,67,2015,,,,
1022,12,67,2016,,,,
1023,12,67,2017,,,,
1024,12,67,2018,,,,
1025,12,67,2019,,,,
1026,12,69,2011,,,,
1027,12,69,2012,,,,
1028,12,69,2013,,,,
1029,12,69,2014,,,,
1030,12,69,2015,,,,
1031,12,69,2016,,,,
1032,12,69,2017,,,,
1033,12,69,2018,,,,
1034,12,69,2019,,,,
1035,12,71,2011,,,,
1036,12,71,2012,15.1,14.9,13.2,11.3
1037,12,71,2013,15.9,14.8,14.6,12.5
1038,12,71,2014,15.1,13.5,12.5,11.9
1039,12,71,2015,17.3,14.3,13.4,13.1
1040,12,71,2016,13.8,11.7,11.7,10
1041,12,71,2017,17,14.8,13.9,13.2
1042,12,71,2018,157.7,130.1,111.4,102.4
1043,12,71,2019,65.4,49.7,48.4,45.8
1044,12,73,2011,,,,
1045,12,73,2012,30,21.6,18,17.2
1046,12,73,2013,34,22.6,20.1,19.5
1047,12,73,2014,66.4,24.3,20.7,18.5
1048,12,73,2015,22.5,17.3,16.9,15.4
1049,12,73,2016,18.8,18.6,16.3,15.3
1050,12,73,2017,24.4,20.2,19.1,17.1
1051,12,73,2018,32,16.6,16.5,16.3
1052,12,73,2019,25.4,21.1,19.5,17.2
1053,12,75,2011,,,,
1054,12,75,2012,,,,
1055,12,75,2013,,,,
1056,12,75,2014,,,,
1057,12,75,2015,,,,
1058,12,75,2016,,,,
1059,12,75,2017,,,,
1060,12,75,2018,,,,
1061,12,75,2019,,,,
1062,12,77,2011,,,,
1063,12,77,2012,,,,
1064,12,77,2013,,,,
1065,12,77,2014,,,,
1066,12,77,2015,,,,
1067,12,77,2016,,,,
1068,12,77,2017,,,,
1069,12,77,2018,,,,
1070,12,77,2019,,,,
1071,12,79,2011,,,,
1072,12,79,2012,,,,
1073,12,79,2013,,,,
1074,12,79,2014,,,,
1075,12,79,2015,,,,
1076,12,79,2016,,,,
1077,12,79,2017,,,,
1078,12,79,2018,,,,
1079,12,79,2019,,,,
1080,12,81,2011,,,,
1081,12,81,2012,,,,
1082,12,81,2013,,,,
1083,12,81,2014,,,,
1084,12,81,2015,,,,
1085,12,81,2016,,,,
1086,12,81,2017,,,,
1087,12,81,2018,,,,
1088,12,81,2019,,,,
1089,12,83,2011,,,,
1090,12,83,2012,,,,
1091,12,83,2013,,,,
1092,12,83,2014,,,,
1093,12,83,2015,,,,
1094,12,83,2016,,,,
1095,12,83,2017,,,,
1096,12,83,2018,,,,
1097,12,83,2019,,,,
1098,12,85,2011,,,,
1099,12,85,2012,,,,
1100,12,85,2013,,,,
1101,12,85,2014,,,,
1102,12,85,2015,,,,
1103,12,85,2016,,,,
1104,12,85,2017,,,,
1105,12,85,2018,,,,
1106,12,85,2019,,,,
1107,12,86,2011,,,,
1108,12,86,2012,40,22.7,15.9,15.5
1109,12,86,2013,14.4,13.1,13.1,12.6
1110,12,86,2014,22.3,15.6,12.9,11.3
1111,12,86,2015,13.6,13.5,12.7,12.5
1112,12,86,2016,22.7,17.8,16.4,15.7
1113,12,86,2017,23.6,19.8,17.5,12.5
1114,12,86,2018,149.8,139.8,138,115.8
1115,12,86,2019,45.6,36.3,35.6,34.8
1116,12,87,2011,,,,
1117,12,87,2012,,,,
1118,12,87,2013,,,,
1119,12,87,2014,,,,
1120,12,87,2015,,,,
1121,12,87,2016,,,,
1122,12,87,2017,,,,
1123,12,87,2018,,,,
1124,12,87,2019,,,,
1125,12,89,2011,,,,
1126,12,89,2012,,,,
1127,12,89,2013,,,,
1128,12,89,2014,,,,
1129,12,89,2015,,,,
1130,12,89,2016,,,,
1131,12,89,2017,,,,
1132,12,89,2018,,,,
1133,12,89,2019,,,,
1134,12,91,2011,,,,
1135,12,91,2012,,,,
1136,12,91,2013,,,,
1137,12,91,2014,,,,
1138,12,91,2015,,,,
1139,12,91,2016,,,,
1140,12,91,2017,,,,
1141,12,91,2018,,,,
1142,12,91,2019,,,,
1143,12,93,2011,,,,
1144,12,93,2012,,,,
1145,12,93,2013,,,,
1146,12,93,2014,,,,
1147,12,93,2015,,,,
1148,12,93,2016,,,,
1149,12,93,2017,,,,
1150,12,93,2018,,,,
1151,12,93,2019,,,,
1152,12,95,2011,,,,
1153,12,95,2012,24,17.7,16.4,15.3
1154,12,95,2013,16.9,16.1,15.4,14.9
1155,12,95,2014,19,17.8,17.6,16.8
1156,12,95,2015,18.6,18.2,17.5,17.2
1157,12,95,2016,39.4,39.4,38.4,38.3
1158,12,95,2017,172.5,154.3,112.1,65.8
1159,12,95,2018,97.8,87.1,83.3,82
1160,12,95,2019,60.6,54,52.8,49
1161,12,97,2011,,,,
1162,12,97,2012,,,,
1163,12,97,2013,,,,
1164,12,97,2014,,,,
1165,12,97,2015,,,,
1166,12,97,2016,,,,
1167,12,97,2017,,,,
1168,12,97,2018,,,,
1169,12,97,2019,,,,
1170,12,99,2011,448,304,289,246
1171,12,99,2012,82,79,71,58
1172,12,99,2013,33,17,16.8,16.3
1173,12,99,2014,18.9,18.6,14,13.4
1174,12,99,2015,16.6,15.6,14.4,14.1
1175,12,99,2016,16,15.5,15.5,13.5
1176,12,99,2017,17.6,14.8,13.6,12.3
1177,12,99,2018,18.7,14.4,12.9,12.8
1178,12,99,2019,145,107.6,104.4,98
1179,12,101,2011,,,,
1180,12,101,2012,,,,
1181,12,101,2013,,,,
1182,12,101,2014,,,,
1183,12,101,2015,,,,
1184,12,101,2016,,,,
1185,12,101,2017,,,,
1186,12,101,2018,,,,
1187,12,101,2019,,,,
1188,12,103,2011,,,,
1189,12,103,2012,31.3,24.9,17.1,16
1190,12,103,2013,23.7,19.2,18.7,16.6
1191,12,103,2014,22.7,19.5,17.9,16.8
1192,12,103,2015,20.7,19.5,19.3,17.7
1193,12,103,2016,19.5,18.5,18.2,17.9
1194,12,103,2017,34.3,28,23.2,21.3
1195,12,103,2018,63.5,56.1,54.9,52.3
1196,12,103,2019,50.4,41.6,40.7,33.1
1197,12,105,2011,,,,
1198,12,105,2012,28,15,14.5,14.3
1199,12,105,2013,18,16.2,13.3,12.9
1200,12,105,2014,18.3,14.9,14.6,14.1
1201,12,105,2015,21.1,15.4,13.4,13
1202,12,105,2016,25.2,14.2,13.5,13.1
1203,12,105,2017,16.2,15.4,15.3,15
1204,12,105,2018,134.2,95.4,91.8,78.5
1205,12,105,2019,153.4,72.7,71.7,68.9
1206,12,107,2011,,,,
1207,12,107,2012,,,,
1208,12,107,2013,,,,
1209,12,107,2014,,,,
1210,12,107,2015,,,,
1211,12,107,2016,,,,
1212,12,107,2017,,,,
1213,12,107,2018,,,,
1214,12,107,2019,,,,
1215,12,109,2011,,,,
1216,12,109,2012,,,,
1217,12,109,2013,,,,
1218,12,109,2014,,,,
1219,12,109,2015,,,,
1220,12,109,2016,,,,
1221,12,109,2017,,,,
1222,12,109,2018,,,,
1223,12,109,2019,,,,
1224,12,111,2011,,,,
1225,12,111,2012,,,,
1226,12,111,2013,,,,
1227,12,111,2014,,,,
1228,12,111,2015,,,,
1229,12,111,2016,,,,
1230,12,111,2017,,,,
1231,12,111,2018,,,,
1232,12,111,2019,,,,
1233,12,113,2011,,,,
1234,12,113,2012,,,,
1235,12,113,2013,,,,
1236,12,113,2014,,,,
1237,12,113,2015,,,,
1238,12,113,2016,,,,
1239,12,113,2017,,,,
1240,12,113,2018,,,,
1241,12,113,2019,,,,
1242,12,115,2011,,,,
1243,12,115,2012,32,18.3,18,15.3
1244,12,115,2013,22.7,15.5,14.7,13.5
1245,12,115,2014,24.1,22.2,18.4,16.3
1246,12,115,2015,17.4,13.9,13.8,11.6
1247,12,115,2016,15.3,14.5,14.5,13.8
1248,12,115,2017,15,14.7,14.6,13.7
1249,12,115,2018,40.5,39.7,36.2,36
1250,12,115,2019,67.1,62,52.2,51
1251,12,117,2011,,,,
1252,12,117,2012,24.2,23.2,19,16.2
1253,12,117,2013,16.6,16.2,16,15.6
1254,12,117,2014,18.3,17.6,15.6,14.7
1255,12,117,2015,20.5,14.8,14.5,11.4
1256,12,117,2016,21.7,15.3,13.9,13.4
1257,12,117,2017,17.1,15.2,14.6,14
1258,12,117,2018,60.2,60.1,55.5,54.2
1259,12,117,2019,66.6,51.9,49.1,45.7
1260,12,119,2011,,,,
1261,12,119,2012,,,,
1262,12,119,2013,,,,
1263,12,119,2014,,,,
1264,12,119,2015,,,,
1265,12,119,2016,,,,
1266,12,119,2017,,,,
1267,12,119,2018,,,,
1268,12,119,2019,,,,
1269,12,121,2011,,,,
1270,12,121,2012,,,,
1271,12,121,2013,,,,
1272,12,121,2014,,,,
1273,12,121,2015,,,,
1274,12,121,2016,,,,
1275,12,121,2017,,,,
1276,12,121,2018,,,,
1277,12,121,2019,,,,
1278,12,123,2011,,,,
1279,12,123,2012,,,,
1280,12,123,2013,,,,
1281,12,123,2014,,,,
1282,12,123,2015,,,,
1283,12,123,2016,,,,
1284,12,123,2017,,,,
1285,12,123,2018,,,,
1286,12,123,2019,,,,
1287,12,125,2011,,,,
1288,12,125,2012,,,,
1289,12,125,2013,,,,
1290,12,125,2014,,,,
1291,12,125,2015,,,,
1292,12,125,2016,,,,
1293,12,125,2017,,,,
1294,12,125,2018,,,,
1295,12,125,2019,,,,
1296,12,127,2011,,,,
1297,12,127,2012,16.1,13.7,13.5,13.3
1298,12,127,2013,17.1,16.2,15.4,13
1299,12,127,2014,16.7,15.3,14.7,14.3
1300,12,127,2015,15.6,13.7,13.3,12.8
1301,12,127,2016,15.1,12.4,11.4,11.3
1302,12,127,2017,18.7,17.3,15.1,14.6
1303,12,127,2018,59.7,53.6,45.6,45.5
1304,12,127,2019,54.8,53.4,53.4,44.3
1305,12,129,2011,,,,
1306,12,129,2012,,,,
1307,12,129,2013,,,,
1308,12,129,2014,,,,
1309,12,129,2015,,,,
1310,12,129,2016,,,,
1311,12,129,2017,,,,
1312,12,129,2018,,,,
1313,12,129,2019,,,,
1314,12,131,2011,,,,
1315,12,131,2012,,,,
1316,12,131,2013,,,,
1317,12,131,2014,,,,
1318,12,131,2015,,,,
1319,12,131,2016,,,,
1320,12,131,2017,,,,
1321,12,131,2018,,,,
1322,12,131,2019,,,,
1323,12,133,2011,,,,
1324,12,133,2012,,,,
1325,12,133,2013,,,,
1326,12,133,2014,,,,
1327,12,133,2015,,,,
1328,12,133,2016,,,,
1329,12,133,2017,,,,
1330,12,133,2018,,,,
1331,12,133,2019,,,,
1332,19,1,2011,,,,
1333,19,1,2012,,,,
1334,19,1,2013,,,,
1335,19,1,2014,,,,
1336,19,1,2015,,,,
1337,19,1,2016,,,,
1338,19,1,2017,,,,
1339,19,1,2018,,,,
1340,19,1,2019,,,,
1341,19,3,2011,,,,
1342,19,3,2012,,,,
1343,19,3,2013,,,,
1344,19,3,2014,,,,
1345,19,3,2015,,,,
1346,19,3,2016,,,,
1347,19,3,2017,,,,
1348,19,3,2018,,,,
1349,19,3,2019,,,,
1350,19,5,2011,,,,
1351,19,5,2012,,,,
1352,19,5,2013,,,,
1353,19,5,2014,,,,
1354,19,5,2015,,,,
1355,19,5,2016,,,,
1356,19,5,2017,,,,
1357,19,5,2018,,,,
1358,19,5,2019,,,,
1359,19,7,2011,,,,
1360,19,7,2012,,,,
1361,19,7,2013,,,,
1362,19,7,2014,,,,
1363,19,7,2015,,,,
1364,19,7,2016,,,,
1365,19,7,2017,,,,
1366,19,7,2018,,,,
1367,19,7,2019,,,,
1368,19,9,2011,,,,
1369,19,9,2012,,,,
1370,19,9,2013,,,,
1371,19,9,2014,,,,
1372,19,9,2015,,,,
1373,19,9,2016,,,,
1374,19,9,2017,,,,
1375,19,9,2018,,,,
1376,19,9,2019,,,,
1377,19,11,2011,,,,
1378,19,11,2012,,,,
1379,19,11,2013,,,,
1380,19,11,2014,,,,
1381,19,11,2015,,,,
1382,19,11,2016,,,,
1383,19,11,2017,,,,
1384,19,11,2018,,,,
1385,19,11,2019,,,,
1386,19,13,2011,29.8,24.4,22.7,22.5
1387,19,13,2012,24,23.1,22.5,21.6
1388,19,13,2013,34.1,22.8,18,17.7
1389,19,13,2014,23.4,23.1,21.1,19.7
1390,19,13,2015,32.4,22.6,22.1,21.1
1391,19,13,2016,22.9,22.6,19.7,16.8
1392,19,13,2017,19.7,19.5,19.2,18
1393,19,13,2018,22.9,20.5,20.1,20.1
1394,19,13,2019,25.5,22.3,20,19.4
1395,19,15,2011,,,,
1396,19,15,2012,,,,
1397,19,15,2013,,,,
1398,19,15,2014,,,,
1399,19,15,2015,,,,
1400,19,15,2016,,,,
1401,19,15,2017,,,,
1402,19,15,2018,,,,
1403,19,15,2019,,,,
1404,19,17,2011,,,,
1405,19,17,2012,,,,
1406,19,17,2013,,,,
1407,19,17,2014,,,,
1408,19,17,2015,,,,
1409,19,17,2016,,,,
1410,19,17,2017,,,,
1411,19,17,2018,,,,
1412,19,17,2019,,,,
1413,19,19,2011,,,,
1414,19,19,2012,,,,
1415,19,19,2013,,,,
1416,19,19,2014,,,,
1417,19,19,2015,,,,
1418,19,19,2016,,,,
1419,19,19,2017,,,,
1420,19,19,2018,,,,
1421,19,19,2019,,,,
1422,19,21,2011,,,,
1423,19,21,2012,,,,
1424,19,21,2013,,,,
1425,19,21,2014,,,,
1426,19,21,2015,,,,
1427,19,21,2016,,,,
1428,19,21,2017,,,,
1429,19,21,2018,,,,
1430,19,21,2019,,,,
1431,19,23,2011,,,,
1432,19,23,2012,,,,
1433,19,23,2013,,,,
1434,19,23,2014,,,,
1435,19,23,2015,,,,
1436,19,23,2016,,,,
1437,19,23,2017,,,,
1438,19,23,2018,,,,
1439,19,23,2019,,,,
1440,19,25,2011,,,,
1441,19,25,2012,,,,
1442,19,25,2013,,,,
1443,19,25,2014,,,,
1444,19,25,2015,,,,
1445,19,25,2016,,,,
1446,19,25,2017,,,,
1447,19,25,2018,,,,
1448,19,25,2019,,,,
1449,19,27,2011,,,,
1450,19,27,2012,,,,
1451,19,27,2013,,,,
1452,19,27,2014,,,,
1453,19,27,2015,,,,
1454,19,27,2016,,,,
1455,19,27,2017,,,,
1456,19,27,2018,,,,
1457,19,27,2019,,,,
1458,19,29,2011,,,,
1459,19,29,2012,,,,
1460,19,29,2013,,,,
1461,19,29,2014,,,,
1462,19,29,2015,,,,
1463,19,29,2016,,,,
1464,19,29,2017,,,,
1465,19,29,2018,,,,
1466,19,29,2019,,,,
1467,19,31,2011,,,,
1468,19,31,2012,,,,
1469,19,31,2013,,,,
1470,19,31,2014,,,,
1471,19,31,2015,,,,
1472,19,31,2016,,,,
1473,19,31,2017,,,,
1474,19,31,2018,,,,
1475,19,31,2019,,,,
1476,19,33,2011,,,,
1477,19,33,2012,,,,
1478,19,33,2013,,,,
1479,19,33,2014,,,,
1480,19,33,2015,,,,
1481,19,33,2016,,,,
1482,19,33,2017,,,,
1483,19,33,2018,,,,
1484,19,33,2019,,,,
1485,19,35,2011,,,,
1486,19,35,2012,,,,
1487,19,35,2013,,,,
1488,19,35,2014,,,,
1489,19,35,2015,,,,
1490,19,35,2016,,,,
1491,19,35,2017,,,,
1492,19,35,2018,,,,
1493,19,35,2019,,,,
1494,19,37,2011,,,,
1495,19,37,2012,,,,
1496,19,37,2013,,,,
1497,19,37,2014,,,,
1498,19,37,2015,,,,
1499,19,37,2016,,,,
1500,19,37,2017,,,,
1501,19,37,2018,,,,
1502,19,37,2019,,,,
1503,19,39,2011,,,,
1504,19,39,2012,,,,
1505,19,39,2013,,,,
1506,19,39,2014,,,,
1507,19,39,2015,,,,
1508,19,39,2016,,,,
1509,19,39,2017,,,,
1510,19,39,2018,,,,
1511,19,39,2019,,,,
1512,19,41,2011,,,,
1513,19,41,2012,,,,
1514,19,41,2013,,,,
1515,19,41,2014,,,,
1516,19,41,2015,,,,
1517,19,41,2016,,,,
1518,19,41,2017,,,,
1519,19,41,2018,,,,
1520,19,41,2019,,,,
1521,19,43,2011,,,,
1522,19,43,2012,,,,
1523,19,43,2013,,,,
1524,19,43,2014,,,,
1525,19,43,2015,,,,
1526,19,43,2016,,,,
1527,19,43,2017,,,,
1528,19,43,2018,,,,
1529,19,43,2019,,,,
1530,19,45,2011,28.9,28.4,28.3,27.9
1531,19,45,2012,29.5,27.5,26.8,26
1532,19,45,2013,37.4,30.8,27.3,27
1533,19,45,2014,38.7,32.8,32.2,31.5
1534,19,45,2015,45.8,28.1,28.1,27.7
1535,19,45,2016,25.2,24.8,23.2,20.8
1536,19,45,2017,24.3,20.8,20.5,18.8
1537,19,45,2018,24,23.9,21.3,21
1538,19,45,2019,28.1,27,25.4,24.6
1539,19,47,2011,,,,
1540,19,47,2012,,,,
1541,19,47,2013,,,,
1542,19,47,2014,,,,
1543,19,47,2015,,,,
1544,19,47,2016,,,,
1545,19,47,2017,,,,
1546,19,47,2018,,,,
1547,19,47,2019,,,,
1548,19,49,2011,,,,
1549,19,49,2012,,,,
1550,19,49,2013,,,,
1551,19,49,2014,,,,
1552,19,49,2015,,,,
1553,19,49,2016,,,,
1554,19,49,2017,,,,
1555,19,49,2018,,,,
1556,19,49,2019,,,,
1557,19,51,2011,,,,
1558,19,51,2012,,,,
1559,19,51,2013,,,,
1560,19,51,2014,,,,
1561,19,51,2015,,,,
1562,19,51,2016,,,,
1563,19,51,2017,,,,
1564,19,51,2018,,,,
1565,19,51,2019,,,,
1566,19,53,2011,,,,
1567,19,53,2012,,,,
1568,19,53,2013,,,,
1569,19,53,2014,,,,
1570,19,53,2015,,,,
1571,19,53,2016,,,,
1572,19,53,2017,,,,
1573,19,53,2018,,,,
1574,19,53,2019,,,,
1575,19,55,2011,28,26.2,25.5,24.9
1576,19,55,2012,24.2,21.5,19.8,19.7
1577,19,55,2013,30.1,21,20.5,18.7
1578,19,55,2014,24.4,24.2,23.6,21
1579,19,55,2015,22.6,21.2,20.9,19.3
1580,19,55,2016,25.2,23.8,17.3,16.6
1581,19,55,2017,19.4,12.9,11.1,11.1
1582,19,55,2018,,,,
1583,19,55,2019,,,,
1584,19,57,2011,,,,
1585,19,57,2012,,,,
1586,19,57,2013,,,,
1587,19,57,2014,,,,
1588,19,57,2015,,,,
1589,19,57,2016,,,,
1590,19,57,2017,,,,
1591,19,57,2018,,,,
1592,19,57,2019,,,,
1593,19,59,2011,,,,
1594,19,59,2012,,,,
1595,19,59,2013,,,,
1596,19,59,2014,,,,
1597,19,59,2015,,,,
1598,19,59,2016,,,,
1599,19,59,2017,,,,
1600,19,59,2018,,,,
1601,19,59,2019,,,,
1602,19,61,2011,,,,
1603,19,61,2012,,,,
1604,19,61,2013,,,,
1605,19,61,2014,,,,
1606,19,61,2015,,,,
1607,19,61,2016,,,,
1608,19,61,2017,,,,
1609,19,61,2018,,,,
1610,19,61,2019,,,,
1611,19,63,2011,,,,
1612,19,63,2012,,,,
1613,19,63,2013,,,,
1614,19,63,2014,,,,
1615,19,63,2015,,,,
1616,19,63,2016,,,,
1617,19,63,2017,,,,
1618,19,63,2018,,,,
1619,19,63,2019,,,,
1620,19,65,2011,,,,
1621,19,65,2012,,,,
1622,19,65,2013,,,,
1623,19,65,2014,,,,
1624,19,65,2015,,,,
1625,19,65,2016,,,,
1626,19,65,2017,,,,
1627,19,65,2018,,,,
1628,19,65,2019,,,,
1629,19,67,2011,,,,
1630,19,67,2012,,,,
1631,19,67,2013,,,,
1632,19,67,2014,,,,
1633,19,67,2015,,,,
1634,19,67,2016,,,,
1635,19,67,2017,,,,
1636,19,67,2018,,,,
1637,19,67,2019,,,,
1638,19,69,2011,,,,
1639,19,69,2012,,,,
1640,19,69,2013,,,,
1641,19,69,2014,,,,
1642,19,69,2015,,,,
1643,19,69,2016,,,,
1644,19,69,2017,,,,
1645,19,69,2018,,,,
1646,19,69,2019,,,,
1647,19,71,2011,,,,
1648,19,71,2012,,,,
1649,19,71,2013,,,,
1650,19,71,2014,,,,
1651,19,71,2015,,,,
1652,19,71,2016,,,,
1653,19,71,2017,,,,
1654,19,71,2018,,,,
1655,19,71,2019,,,,
1656,19,73,2011,,,,
1657,19,73,2012,,,,
1658,19,73,2013,,,,
1659,19,73,2014,,,,
1660,19,73,2015,,,,
1661,19,73,2016,,,,
1662,19,73,2017,,,,
1663,19,73,2018,,,,
1664,19,73,2019,,,,
1665,19,75,2011,,,,
1666,19,75,2012,,,,
1667,19,75,2013,,,,
1668,19,75,2014,,,,
1669,19,75,2015,,,,
1670,19,75,2016,,,,
1671,19,75,2017,,,,
1672,19,75,2018,,,,
1673,19,75,2019,,,,
1674,19,77,2011,,,,
